GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2014 or later,Margin of Error; Total: - Built 2014 or later,Estimate; Total: - Built 2010 to 2013,Margin of Error; Total: - Built 2010 to 2013,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1500000US270531070003,270531070003,"Block Group 3, Census Tract 1070, Hennepin County, Minnesota",630,96,0,9,0,9,0,9,0,9,78,55,136,61,48,48,34,36,25,22,309,83
1500000US270531074001,270531074001,"Block Group 1, Census Tract 1074, Hennepin County, Minnesota",437,45,0,9,0,9,74,33,15,12,4,6,38,39,27,25,61,37,0,9,218,55
1500000US270531074002,270531074002,"Block Group 2, Census Tract 1074, Hennepin County, Minnesota",443,47,0,9,0,9,0,9,0,9,5,8,7,10,12,11,44,26,22,17,353,52
1500000US270531075001,270531075001,"Block Group 1, Census Tract 1075, Hennepin County, Minnesota",512,41,0,9,9,11,12,12,5,9,11,12,44,29,35,20,46,22,33,18,317,43
1500000US270531075002,270531075002,"Block Group 2, Census Tract 1075, Hennepin County, Minnesota",389,48,0,9,3,7,10,11,0,9,6,9,16,14,11,12,6,9,6,9,331,51
1500000US270531076001,270531076001,"Block Group 1, Census Tract 1076, Hennepin County, Minnesota",430,52,0,9,0,9,6,10,0,9,0,9,23,38,30,26,43,32,55,25,273,56
1500000US270531076002,270531076002,"Block Group 2, Census Tract 1076, Hennepin County, Minnesota",592,57,12,14,0,9,38,19,0,9,11,17,0,9,62,32,27,25,0,9,442,66
1500000US270531076003,270531076003,"Block Group 3, Census Tract 1076, Hennepin County, Minnesota",211,40,0,9,0,9,0,9,15,15,10,15,9,15,10,15,0,9,23,21,144,40
1500000US270531076004,270531076004,"Block Group 4, Census Tract 1076, Hennepin County, Minnesota",439,68,0,9,60,44,23,34,9,13,0,9,32,32,10,14,25,20,23,34,257,55
1500000US270531080001,270531080001,"Block Group 1, Census Tract 1080, Hennepin County, Minnesota",593,105,0,9,77,33,13,22,0,9,59,43,61,34,19,22,26,25,16,18,322,100
1500000US270531080002,270531080002,"Block Group 2, Census Tract 1080, Hennepin County, Minnesota",667,93,0,9,11,17,55,33,30,23,8,12,21,22,60,44,34,19,26,26,422,91
1500000US270531080003,270531080003,"Block Group 3, Census Tract 1080, Hennepin County, Minnesota",415,84,0,9,0,9,0,9,0,9,0,9,49,27,26,24,20,22,0,9,320,94
1500000US270531080004,270531080004,"Block Group 4, Census Tract 1080, Hennepin County, Minnesota",343,78,0,9,0,9,0,9,7,12,0,9,66,49,59,35,55,55,19,20,137,57
1500000US270531086001,270531086001,"Block Group 1, Census Tract 1086, Hennepin County, Minnesota",258,52,0,9,0,9,0,9,10,14,4,8,22,21,0,9,0,9,7,12,215,53
1500000US270531086002,270531086002,"Block Group 2, Census Tract 1086, Hennepin County, Minnesota",361,68,0,9,0,9,8,14,17,16,21,22,34,35,0,9,6,10,13,14,262,66
1500000US270531086003,270531086003,"Block Group 3, Census Tract 1086, Hennepin County, Minnesota",478,69,0,9,0,9,0,9,0,9,38,48,0,9,11,17,0,9,55,52,374,68
1500000US270531087001,270531087001,"Block Group 1, Census Tract 1087, Hennepin County, Minnesota",416,90,0,9,0,9,51,45,14,24,20,23,17,15,66,49,29,22,88,69,131,53
1500000US270531087002,270531087002,"Block Group 2, Census Tract 1087, Hennepin County, Minnesota",531,74,0,9,0,9,64,53,67,47,0,9,7,13,0,9,0,9,88,55,305,90
1500000US270531087003,270531087003,"Block Group 3, Census Tract 1087, Hennepin County, Minnesota",571,89,0,9,94,52,41,38,0,9,8,13,10,15,6,9,40,44,11,17,361,86
1500000US270531088001,270531088001,"Block Group 1, Census Tract 1088, Hennepin County, Minnesota",288,72,0,9,0,9,0,9,0,9,0,9,144,62,6,11,20,22,0,9,118,44
1500000US270531088002,270531088002,"Block Group 2, Census Tract 1088, Hennepin County, Minnesota",361,93,0,9,0,9,0,9,0,9,26,28,9,14,59,73,23,18,10,15,234,72
1500000US270531088003,270531088003,"Block Group 3, Census Tract 1088, Hennepin County, Minnesota",379,70,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,16,0,9,369,69
1500000US270531088004,270531088004,"Block Group 4, Census Tract 1088, Hennepin County, Minnesota",794,114,0,9,0,9,40,24,0,9,43,33,162,76,129,80,91,62,52,68,277,68
1500000US270531089001,270531089001,"Block Group 1, Census Tract 1089, Hennepin County, Minnesota",324,40,0,9,0,9,0,9,0,9,0,9,13,11,0,9,0,9,0,9,311,41
1500000US270531089002,270531089002,"Block Group 2, Census Tract 1089, Hennepin County, Minnesota",224,34,0,9,0,9,0,9,0,9,16,17,0,9,0,9,9,14,10,16,189,42
1500000US270531089003,270531089003,"Block Group 3, Census Tract 1089, Hennepin County, Minnesota",525,47,0,9,0,9,8,12,0,9,16,17,33,25,8,12,20,21,43,45,397,66
1500000US270531090001,270531090001,"Block Group 1, Census Tract 1090, Hennepin County, Minnesota",453,35,0,9,0,9,6,10,0,9,0,9,0,9,6,9,24,17,31,27,386,41
1500000US270531090002,270531090002,"Block Group 2, Census Tract 1090, Hennepin County, Minnesota",377,28,0,9,0,9,4,6,0,9,0,9,18,13,0,9,9,10,33,17,313,37
1500000US270531091001,270531091001,"Block Group 1, Census Tract 1091, Hennepin County, Minnesota",945,151,0,9,0,9,15,25,92,85,170,92,226,92,185,103,153,99,0,9,104,54
1500000US270531091002,270531091002,"Block Group 2, Census Tract 1091, Hennepin County, Minnesota",472,94,0,9,0,9,15,24,0,9,115,63,167,85,142,80,33,35,0,9,0,9
1500000US270531091003,270531091003,"Block Group 3, Census Tract 1091, Hennepin County, Minnesota",247,64,0,9,0,9,0,9,44,44,12,20,33,37,0,9,46,37,13,20,99,56
1500000US270531091004,270531091004,"Block Group 4, Census Tract 1091, Hennepin County, Minnesota",334,63,0,9,0,9,0,9,0,9,56,37,17,28,30,36,84,55,33,36,114,46
1500000US270531091005,270531091005,"Block Group 5, Census Tract 1091, Hennepin County, Minnesota",447,134,0,9,0,9,12,19,0,9,40,38,0,9,174,132,62,52,17,27,142,97
1500000US270531091006,270531091006,"Block Group 6, Census Tract 1091, Hennepin County, Minnesota",279,66,0,9,0,9,19,30,0,9,10,19,15,25,17,30,35,39,0,9,183,66
1500000US270531092001,270531092001,"Block Group 1, Census Tract 1092, Hennepin County, Minnesota",690,98,0,9,0,9,11,16,11,17,33,29,108,66,91,41,63,50,31,25,342,85
1500000US270531092002,270531092002,"Block Group 2, Census Tract 1092, Hennepin County, Minnesota",467,80,0,9,0,9,10,16,0,9,60,36,90,61,19,23,42,29,0,9,246,70
1500000US270531092003,270531092003,"Block Group 3, Census Tract 1092, Hennepin County, Minnesota",901,97,0,9,0,9,9,14,39,32,148,65,234,85,150,70,68,46,19,25,234,105
1500000US270531093001,270531093001,"Block Group 1, Census Tract 1093, Hennepin County, Minnesota",349,75,0,9,31,40,0,9,0,9,6,10,14,23,28,25,10,17,0,9,260,72
1500000US270531093002,270531093002,"Block Group 2, Census Tract 1093, Hennepin County, Minnesota",581,71,0,9,0,9,17,19,0,9,15,17,25,22,48,29,123,59,18,19,335,79
1500000US270531093003,270531093003,"Block Group 3, Census Tract 1093, Hennepin County, Minnesota",413,67,0,9,0,9,0,9,7,10,32,27,38,26,76,46,23,19,0,9,237,63
1500000US270531093004,270531093004,"Block Group 4, Census Tract 1093, Hennepin County, Minnesota",342,67,0,9,0,9,0,9,0,9,9,16,9,12,9,16,48,52,17,13,250,61
1500000US270531093005,270531093005,"Block Group 5, Census Tract 1093, Hennepin County, Minnesota",304,76,0,9,0,9,14,21,0,9,7,10,0,9,0,9,6,10,0,9,277,72
1500000US270531094001,270531094001,"Block Group 1, Census Tract 1094, Hennepin County, Minnesota",408,54,0,9,0,9,0,9,12,13,67,28,10,11,0,9,15,20,27,23,277,62
1500000US270531094002,270531094002,"Block Group 2, Census Tract 1094, Hennepin County, Minnesota",239,44,0,9,0,9,8,8,28,24,16,19,22,19,0,9,9,10,0,9,156,44
1500000US270531097001,270531097001,"Block Group 1, Census Tract 1097, Hennepin County, Minnesota",248,59,3,6,0,9,7,8,0,9,16,18,19,19,3,5,42,33,15,11,143,64
1500000US270531097002,270531097002,"Block Group 2, Census Tract 1097, Hennepin County, Minnesota",355,40,0,9,0,9,3,5,5,8,6,9,20,17,12,12,24,20,3,6,282,46
1500000US270531097003,270531097003,"Block Group 3, Census Tract 1097, Hennepin County, Minnesota",336,54,0,9,0,9,11,17,0,9,0,9,31,24,12,12,11,11,11,12,260,64
1500000US270531098001,270531098001,"Block Group 1, Census Tract 1098, Hennepin County, Minnesota",256,38,8,14,0,9,28,25,0,9,0,9,18,19,0,9,58,25,7,10,137,40
1500000US270531098002,270531098002,"Block Group 2, Census Tract 1098, Hennepin County, Minnesota",428,75,0,9,26,28,11,16,10,16,8,12,55,47,45,29,71,40,31,23,171,83
1500000US270531098003,270531098003,"Block Group 3, Census Tract 1098, Hennepin County, Minnesota",362,59,12,17,0,9,12,20,0,9,0,9,40,39,11,18,18,20,8,12,261,63
1500000US270531098004,270531098004,"Block Group 4, Census Tract 1098, Hennepin County, Minnesota",439,73,8,14,10,16,0,9,10,16,11,16,63,46,58,32,32,25,33,33,214,64
1500000US270531098005,270531098005,"Block Group 5, Census Tract 1098, Hennepin County, Minnesota",318,70,0,9,19,23,14,16,0,9,0,9,0,9,0,9,41,39,0,9,244,64
1500000US270531099001,270531099001,"Block Group 1, Census Tract 1099, Hennepin County, Minnesota",345,63,0,9,9,14,34,39,10,16,0,9,41,31,8,12,0,9,48,43,195,55
1500000US270531099002,270531099002,"Block Group 2, Census Tract 1099, Hennepin County, Minnesota",475,65,0,9,0,9,0,9,0,9,15,23,0,9,0,9,0,9,20,23,440,68
1500000US270531099003,270531099003,"Block Group 3, Census Tract 1099, Hennepin County, Minnesota",420,62,0,9,0,9,6,9,0,9,13,20,16,17,16,23,19,16,6,11,344,65
1500000US270531099004,270531099004,"Block Group 4, Census Tract 1099, Hennepin County, Minnesota",549,75,0,9,0,9,8,14,11,18,46,29,16,13,21,20,32,30,18,27,397,89
1500000US270531100001,270531100001,"Block Group 1, Census Tract 1100, Hennepin County, Minnesota",374,47,13,17,0,9,0,9,13,16,0,9,0,9,0,9,54,42,44,29,250,62
1500000US270531100002,270531100002,"Block Group 2, Census Tract 1100, Hennepin County, Minnesota",223,44,0,9,0,9,10,13,0,9,4,7,5,9,0,9,38,20,11,13,155,46
1500000US270531101001,270531101001,"Block Group 1, Census Tract 1101, Hennepin County, Minnesota",457,71,0,9,15,21,0,9,0,9,11,17,15,18,33,35,14,22,58,44,311,77
1500000US270531101002,270531101002,"Block Group 2, Census Tract 1101, Hennepin County, Minnesota",456,67,0,9,0,9,8,13,8,13,13,19,30,31,0,9,0,9,0,9,397,80
1500000US270531101003,270531101003,"Block Group 3, Census Tract 1101, Hennepin County, Minnesota",402,73,54,69,0,9,0,9,0,9,10,19,14,22,114,53,67,36,22,21,121,44
1500000US270531102001,270531102001,"Block Group 1, Census Tract 1102, Hennepin County, Minnesota",470,58,7,11,0,9,9,13,34,30,45,35,0,9,16,17,8,13,30,26,321,61
1500000US270531102002,270531102002,"Block Group 2, Census Tract 1102, Hennepin County, Minnesota",363,50,0,9,0,9,0,9,0,9,8,12,0,9,0,9,8,14,33,26,314,53
1500000US270531102003,270531102003,"Block Group 3, Census Tract 1102, Hennepin County, Minnesota",364,52,0,9,0,9,8,12,0,9,7,12,0,9,8,12,7,12,25,22,309,60
1500000US270531102004,270531102004,"Block Group 4, Census Tract 1102, Hennepin County, Minnesota",385,58,0,9,0,9,28,26,36,31,7,11,6,10,0,9,29,24,73,56,206,53
1500000US270531104001,270531104001,"Block Group 1, Census Tract 1104, Hennepin County, Minnesota",294,57,0,9,0,9,0,9,11,17,11,16,0,9,16,13,19,23,54,48,183,40
1500000US270531104002,270531104002,"Block Group 2, Census Tract 1104, Hennepin County, Minnesota",384,70,0,9,9,13,0,9,0,9,0,9,27,37,0,9,8,12,31,28,309,75
1500000US270531104003,270531104003,"Block Group 3, Census Tract 1104, Hennepin County, Minnesota",378,70,0,9,0,9,0,9,29,25,7,11,15,22,56,50,20,23,0,9,251,66
1500000US270531104004,270531104004,"Block Group 4, Census Tract 1104, Hennepin County, Minnesota",405,61,0,9,74,42,0,9,0,9,0,9,61,43,46,30,32,22,0,9,192,53
1500000US270531105001,270531105001,"Block Group 1, Census Tract 1105, Hennepin County, Minnesota",328,76,0,9,0,9,0,9,0,9,13,22,0,9,48,38,0,9,68,68,199,71
1500000US270531105002,270531105002,"Block Group 2, Census Tract 1105, Hennepin County, Minnesota",495,85,0,9,26,22,12,18,32,45,25,29,13,23,0,9,13,20,70,51,304,96
1500000US270531105003,270531105003,"Block Group 3, Census Tract 1105, Hennepin County, Minnesota",753,112,0,9,70,60,171,61,12,18,0,9,32,36,0,9,158,86,44,38,266,77
1500000US270531105004,270531105004,"Block Group 4, Census Tract 1105, Hennepin County, Minnesota",340,53,12,20,0,9,0,9,32,37,180,59,16,25,0,9,0,9,0,9,100,53
1500000US270531105005,270531105005,"Block Group 5, Census Tract 1105, Hennepin County, Minnesota",420,66,0,9,0,9,20,33,0,9,12,20,0,9,109,53,128,56,64,44,87,44
1500000US270531108001,270531108001,"Block Group 1, Census Tract 1108, Hennepin County, Minnesota",298,62,0,9,0,9,0,9,9,13,0,9,19,21,0,9,0,9,0,9,270,69
1500000US270531108002,270531108002,"Block Group 2, Census Tract 1108, Hennepin County, Minnesota",321,49,0,9,0,9,0,9,13,20,0,9,0,9,0,9,18,20,16,19,274,56
1500000US270531108003,270531108003,"Block Group 3, Census Tract 1108, Hennepin County, Minnesota",314,59,0,9,9,15,0,9,0,9,10,15,0,9,5,10,18,21,11,16,261,64
1500000US270531108004,270531108004,"Block Group 4, Census Tract 1108, Hennepin County, Minnesota",376,60,0,9,11,17,0,9,0,9,0,9,0,9,0,9,20,23,28,26,317,62
1500000US270531108005,270531108005,"Block Group 5, Census Tract 1108, Hennepin County, Minnesota",332,57,0,9,0,9,7,11,0,9,0,9,0,9,0,9,7,11,21,21,297,63
1500000US270531108006,270531108006,"Block Group 6, Census Tract 1108, Hennepin County, Minnesota",286,54,0,9,0,9,0,9,7,11,34,22,21,17,0,9,14,21,20,23,190,55
1500000US270531109001,270531109001,"Block Group 1, Census Tract 1109, Hennepin County, Minnesota",533,73,0,9,0,9,0,9,6,11,0,9,20,25,18,21,83,62,8,12,398,79
1500000US270531109002,270531109002,"Block Group 2, Census Tract 1109, Hennepin County, Minnesota",425,60,0,9,0,9,24,26,0,9,33,23,108,44,0,9,6,9,12,18,242,59
1500000US270531109003,270531109003,"Block Group 3, Census Tract 1109, Hennepin County, Minnesota",486,58,0,9,0,9,84,49,0,9,7,11,0,9,23,25,77,36,113,58,182,52
1500000US270531111001,270531111001,"Block Group 1, Census Tract 1111, Hennepin County, Minnesota",247,51,0,9,0,9,6,9,0,9,8,14,20,17,13,22,25,22,67,55,108,35
1500000US270531111002,270531111002,"Block Group 2, Census Tract 1111, Hennepin County, Minnesota",419,53,0,9,0,9,0,9,0,9,0,9,10,16,16,20,19,20,99,43,275,63
1500000US270531111003,270531111003,"Block Group 3, Census Tract 1111, Hennepin County, Minnesota",449,53,0,9,82,46,24,28,11,17,0,9,0,9,0,9,17,18,85,41,230,72
1500000US270531111004,270531111004,"Block Group 4, Census Tract 1111, Hennepin County, Minnesota",412,51,0,9,0,9,7,12,0,9,8,13,0,9,22,24,9,15,66,34,300,67
1500000US270531112001,270531112001,"Block Group 1, Census Tract 1112, Hennepin County, Minnesota",556,59,31,18,13,20,26,20,15,18,0,9,15,16,25,23,89,39,55,31,287,73
1500000US270531112002,270531112002,"Block Group 2, Census Tract 1112, Hennepin County, Minnesota",360,40,0,9,0,9,0,9,0,9,0,9,0,9,10,15,67,35,22,20,261,53
1500000US270531112003,270531112003,"Block Group 3, Census Tract 1112, Hennepin County, Minnesota",462,61,0,9,0,9,24,23,0,9,5,8,0,9,22,25,15,16,50,35,346,73
1500000US270531113001,270531113001,"Block Group 1, Census Tract 1113, Hennepin County, Minnesota",301,45,0,9,0,9,19,21,11,15,0,9,0,9,0,9,21,24,61,28,189,50
1500000US270531113002,270531113002,"Block Group 2, Census Tract 1113, Hennepin County, Minnesota",362,52,0,9,0,9,7,11,0,9,0,9,24,23,0,9,69,46,22,19,240,61
1500000US270531113003,270531113003,"Block Group 3, Census Tract 1113, Hennepin County, Minnesota",424,49,0,9,0,9,0,9,0,9,28,18,0,9,17,19,51,28,35,26,293,55
1500000US270531113004,270531113004,"Block Group 4, Census Tract 1113, Hennepin County, Minnesota",403,56,0,9,0,9,18,19,0,9,19,22,7,10,9,14,26,24,19,21,305,71
1500000US270531113005,270531113005,"Block Group 5, Census Tract 1113, Hennepin County, Minnesota",286,37,8,13,0,9,0,9,0,9,11,17,10,15,15,16,101,40,102,36,39,26
1500000US270531113006,270531113006,"Block Group 6, Census Tract 1113, Hennepin County, Minnesota",231,33,0,9,0,9,0,9,0,9,0,9,18,20,25,19,84,35,96,31,8,13
1500000US270531114001,270531114001,"Block Group 1, Census Tract 1114, Hennepin County, Minnesota",330,55,24,36,0,9,21,24,0,9,0,9,20,30,6,11,17,19,11,16,231,48
1500000US270531114002,270531114002,"Block Group 2, Census Tract 1114, Hennepin County, Minnesota",270,51,0,9,0,9,0,9,6,9,0,9,0,9,15,18,0,9,0,9,249,50
1500000US270531114003,270531114003,"Block Group 3, Census Tract 1114, Hennepin County, Minnesota",322,55,0,9,0,9,7,11,9,14,0,9,0,9,9,15,20,21,44,34,233,64
1500000US270531114004,270531114004,"Block Group 4, Census Tract 1114, Hennepin County, Minnesota",593,57,0,9,0,9,22,33,28,16,0,9,0,9,6,10,223,57,134,50,180,48
1500000US270531115001,270531115001,"Block Group 1, Census Tract 1115, Hennepin County, Minnesota",542,87,13,21,0,9,22,38,0,9,34,39,0,9,13,21,77,81,16,25,367,78
1500000US270531115002,270531115002,"Block Group 2, Census Tract 1115, Hennepin County, Minnesota",586,92,0,9,0,9,21,33,0,9,37,43,0,9,0,9,37,29,72,44,419,92
1500000US270531115003,270531115003,"Block Group 3, Census Tract 1115, Hennepin County, Minnesota",325,75,0,9,0,9,0,9,0,9,0,9,34,39,16,25,36,42,0,9,239,88
1500000US270531115004,270531115004,"Block Group 4, Census Tract 1115, Hennepin County, Minnesota",419,78,0,9,0,9,0,9,0,9,0,9,26,38,0,9,169,72,80,54,144,74
1500000US270531115005,270531115005,"Block Group 5, Census Tract 1115, Hennepin County, Minnesota",390,91,13,21,0,9,0,9,12,19,20,34,23,29,91,47,37,43,93,59,101,45
1500000US270531116001,270531116001,"Block Group 1, Census Tract 1116, Hennepin County, Minnesota",246,51,0,9,0,9,13,22,0,9,0,9,0,9,13,18,26,24,58,46,136,47
1500000US270531116002,270531116002,"Block Group 2, Census Tract 1116, Hennepin County, Minnesota",473,45,0,9,0,9,18,20,8,12,8,12,9,15,0,9,45,32,90,43,295,61
1500000US270531116003,270531116003,"Block Group 3, Census Tract 1116, Hennepin County, Minnesota",317,39,0,9,0,9,26,27,0,9,37,20,0,9,0,9,0,9,0,9,254,45
1500000US270531116004,270531116004,"Block Group 4, Census Tract 1116, Hennepin County, Minnesota",265,36,0,9,0,9,7,12,7,12,11,16,0,9,12,14,11,17,7,11,210,39
1500000US270531225001,270531225001,"Block Group 1, Census Tract 1225, Hennepin County, Minnesota",299,59,0,9,0,9,0,9,0,9,0,9,7,11,23,24,178,49,63,37,28,29
1500000US270531225002,270531225002,"Block Group 2, Census Tract 1225, Hennepin County, Minnesota",995,69,0,9,5,9,139,66,70,36,252,66,230,74,15,17,255,58,24,28,5,9
1500000US270531225003,270531225003,"Block Group 3, Census Tract 1225, Hennepin County, Minnesota",426,55,7,12,0,9,30,37,4,7,21,25,38,33,14,15,204,57,74,39,34,31
1500000US270531226001,270531226001,"Block Group 1, Census Tract 1226, Hennepin County, Minnesota",638,40,0,9,0,9,0,9,4,7,6,8,14,14,12,13,153,44,427,53,22,17
1500000US270531226002,270531226002,"Block Group 2, Census Tract 1226, Hennepin County, Minnesota",412,36,0,9,6,9,75,26,0,9,0,9,34,24,38,22,88,34,109,31,62,27
1500000US270531255001,270531255001,"Block Group 1, Census Tract 1255, Hennepin County, Minnesota",690,84,0,9,0,9,427,77,9,14,31,29,73,60,82,48,68,37,0,9,0,9
1500000US270531255002,270531255002,"Block Group 2, Census Tract 1255, Hennepin County, Minnesota",284,52,0,9,0,9,7,13,12,18,0,9,9,14,18,19,217,52,11,16,10,17
1500000US270531255003,270531255003,"Block Group 3, Census Tract 1255, Hennepin County, Minnesota",710,80,0,9,0,9,58,48,22,30,21,27,36,32,124,69,372,65,58,45,19,20
1500000US270531256001,270531256001,"Block Group 1, Census Tract 1256, Hennepin County, Minnesota",548,71,0,9,0,9,18,16,0,9,16,19,62,42,0,9,63,41,39,27,350,66
1500000US270531256002,270531256002,"Block Group 2, Census Tract 1256, Hennepin County, Minnesota",817,75,24,22,82,74,127,56,20,19,52,34,28,42,28,25,25,19,24,23,407,91
1500000US270531257001,270531257001,"Block Group 1, Census Tract 1257, Hennepin County, Minnesota",288,65,0,9,0,9,0,9,41,37,12,14,61,39,11,12,4,6,23,26,136,58
1500000US270531257002,270531257002,"Block Group 2, Census Tract 1257, Hennepin County, Minnesota",335,79,0,9,0,9,32,27,7,11,10,15,8,13,7,11,10,11,45,36,216,74
1500000US270531257003,270531257003,"Block Group 3, Census Tract 1257, Hennepin County, Minnesota",563,86,0,9,0,9,22,20,57,46,36,37,8,12,36,36,67,42,47,38,290,83
1500000US270531258001,270531258001,"Block Group 1, Census Tract 1258, Hennepin County, Minnesota",350,93,0,9,0,9,147,81,13,15,30,33,0,9,0,9,6,9,21,36,133,73
1500000US270531258002,270531258002,"Block Group 2, Census Tract 1258, Hennepin County, Minnesota",424,107,0,9,0,9,58,44,36,39,51,46,34,47,7,11,0,9,0,9,238,94
1500000US270531258003,270531258003,"Block Group 3, Census Tract 1258, Hennepin County, Minnesota",908,123,0,9,62,65,213,90,36,45,83,70,7,12,7,12,0,9,8,12,492,111
1500000US270531259001,270531259001,"Block Group 1, Census Tract 1259, Hennepin County, Minnesota",362,89,18,27,0,9,162,64,10,16,16,23,0,9,0,9,18,31,6,10,132,61
1500000US270531259002,270531259002,"Block Group 2, Census Tract 1259, Hennepin County, Minnesota",532,119,0,9,9,14,71,54,31,28,0,9,128,57,10,17,83,88,0,9,200,83
1500000US270531259003,270531259003,"Block Group 3, Census Tract 1259, Hennepin County, Minnesota",485,117,0,9,0,9,127,94,31,35,0,9,39,64,0,9,0,9,0,9,288,93
1500000US270531260001,270531260001,"Block Group 1, Census Tract 1260, Hennepin County, Minnesota",325,78,0,9,0,9,0,9,0,9,13,21,70,56,15,18,53,37,27,43,147,60
1500000US270531260002,270531260002,"Block Group 2, Census Tract 1260, Hennepin County, Minnesota",350,99,0,9,0,9,97,77,0,9,18,21,90,40,50,39,27,34,8,13,60,48
1500000US270531260003,270531260003,"Block Group 3, Census Tract 1260, Hennepin County, Minnesota",697,107,0,9,0,9,107,76,43,35,77,60,194,82,60,54,45,46,35,45,136,72
1500000US270531260004,270531260004,"Block Group 4, Census Tract 1260, Hennepin County, Minnesota",811,120,0,9,0,9,8,14,0,9,135,73,91,55,36,34,65,41,16,19,460,114
